assay_chembl_id,assay_description,assay_type,canonical_smiles,document_chembl_id,molecule_chembl_id,pchembl_value,relation,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,type,units,value,target_name,target_organism,data_source,std_smiles,pIC50,activity_class,scaffold
CHEMBL4343673,Antileishmanial activity against amastigote stage of Leishmania infantum MHOM/MA(BE)/67/ITMAP263 infected in mouse peritoneal macrophage assessed as parasite growth inhibition incubated for 5 days by Giemsa staining based assay,F,O=C(c1ccccc1)N1CCCC(c2cc3ncccn3n2)C1,CHEMBL4342426,CHEMBL4451502,4.19,=,=,IC50,nM,64000.0,CHEMBL612848,IC50,uM,64.0,L_infantum,Leishmania infantum,ChEMBL,O=C(c1ccccc1)N1CCCC(c2cc3ncccn3n2)C1,4.1938200260161125,Inactive,O=C(c1ccccc1)N1CCCC(c2cc3ncccn3n2)C1
CHEMBL4310772,Anti-parasitic activity against epimastigote stage of Trypanosoma cruzi Tulahuen 2 measured at day 5,F,C=CCn1c(C(=O)N2CCN(C/C=C/c3ccccc3)CC2)cs/c1=N\N=C\C=C\c1ccco1,CHEMBL4308877,CHEMBL4448649,5.51,=,=,IC50,nM,700.0,CHEMBL368,IC50,uM,3.1,T_cruzi,Trypanosoma cruzi,ChEMBL,C=CCn1c(C(=O)N2CCN(C/C=C/c3ccccc3)CC2)cs\c1=N/N=C/C=C/c1ccco1,6.154901959985743,Active,O=C(c1cs\c(=N/N=C/C=C/c2ccco2)[nH]1)N1CCN(C/C=C/c2ccccc2)CC1
CHEMBL819837,Antiproliferative activity against epimastigote form of Trypanosoma cruzi,F,Cc1cccc(OCCSC#N)c1C,CHEMBL1135769,CHEMBL337943,4.83,=,=,IC50,nM,14900.0,CHEMBL368,IC50,uM,14.8,T_cruzi,Trypanosoma cruzi,ChEMBL,Cc1cccc(OCCSC#N)c1C,4.826813731587726,Inactive,c1ccccc1
CHEMBL928704,Antileishmanial activity against Leishmania donovani MHOM/BR/74/PP75 promastigotes after 72 hrs,F,CCCCCCCCCCCCCC[C@@H]1CCC[C@H](O)[C@H]1NCCCCCC,CHEMBL1140784,CHEMBL254735,5.82,=,=,IC50,nM,1500.0,CHEMBL367,IC50,uM,1.5,L_donovani,Leishmania donovani,ChEMBL,CCCCCCCCCCCCCC[C@@H]1CCC[C@H](O)[C@H]1NCCCCCC,5.823908740944319,Active,C1CCCCC1
CHEMBL2028073,MMV: Inhibition of Trypanosoma cruzi (Tulahuen C4 LacZ) (Chagas in vitro).,F,Cc1ccc(OCCCCCCNCCO)c(C)c1,CHEMBL2028040,CHEMBL579760,4.8,=,=,IC50,nM,16000.0,CHEMBL368,IC50,uM,16.0,T_cruzi,Trypanosoma cruzi,ChEMBL,Cc1ccc(OCCCCCCNCCO)c(C)c1,4.795880017344075,Inactive,c1ccccc1
CHEMBL1697541,Antitrypanosomal activity against Trypanosoma cruzi Tulahuen C2C4 trypomastigote after 48 hrs,F,CCC(=O)N(CCCCCCCCCCCCNC(=N)N)C1CCN(CCc2ccccc2)CC1.O=C(O)C(F)(F)F,CHEMBL1687739,CHEMBL1688680,5.16,=,=,IC50,nM,6900.0,CHEMBL368,IC50,uM,6.9,T_cruzi,Trypanosoma cruzi,ChEMBL,CCC(=O)N(CCCCCCCCCCCCNC(=N)N)C1CCN(CCc2ccccc2)CC1,5.161150909262744,Active,c1ccc(CCN2CCCCC2)cc1
CHEMBL4732310,Antileishmanial activity against Leishmania donovani infected in human THP1 cells assessed as reduction in parasite infection treated at 24 hrs post-infection and measured after 4 days by fluorescence microscopy,F,COc1ccnc(-c2nc3ccccn3c2NC2CCCC2)c1,CHEMBL4732019,CHEMBL4740307,5.75,=,=,IC50,nM,1760.0,CHEMBL367,IC50,uM,1.76,L_donovani,Leishmania donovani,ChEMBL,COc1ccnc(-c2nc3ccccn3c2NC2CCCC2)c1,5.7544873321858505,Active,c1ccc(-c2nc3ccccn3c2NC2CCCC2)nc1
CHEMBL3367770,Antimicrobial activity against epimastigote stage of Trypanosoma cruzi Y,F,CN1CCN(C(=O)c2cc3c4ccccc4n4c(=O)c5ccccc5c(n2)c34)CC1,CHEMBL3352781,CHEMBL3309707,6.4,=,=,IC50,nM,400.0,CHEMBL368,IC50,uM,0.4,T_cruzi,Trypanosoma cruzi,ChEMBL,CN1CCN(C(=O)c2cc3c4ccccc4n4c(=O)c5ccccc5c(n2)c34)CC1,6.3979400086720375,Active,O=C(c1cc2c3ccccc3n3c(=O)c4ccccc4c(n1)c23)N1CCNCC1
CHEMBL814778,Antitrypanosomal activity against Trypanosoma cruzi epimastigotes,F,c1ccc(-c2cc[nH]c3c4ccccc4nc2-3)cc1,CHEMBL1134377,CHEMBL174748,4.96,=,=,IC50,nM,11900.0,CHEMBL368,IC50,uM,11.1,T_cruzi,Trypanosoma cruzi,ChEMBL,c1ccc(-c2cc[nH]c3c4ccccc4nc2-3)cc1,4.924453038607469,Inactive,c1ccc(-c2cc[nH]c3c4ccccc4nc2-3)cc1
CHEMBL3135701,Antileishmanial activity against promastigote stage of wild type Leishmania donovani MHOM/80/IN/Dd8 after 48 hrs by MTT assay,F,COP(=O)(OC)C(C)(Nc1ccccc1)c1ccccc1,CHEMBL3132764,CHEMBL3133344,4.87,=,=,IC50,nM,13494.814999999999,CHEMBL367,pIC50,,4.87,L_donovani,Leishmania donovani,ChEMBL,COP(=O)(OC)C(C)(Nc1ccccc1)c1ccccc1,4.869833064796229,Inactive,c1ccc(CNc2ccccc2)cc1
CHEMBL4700224,Antileishmanial activity against late log phase promastigote stage of Leishmania donovani MHOM/IN/80/Dd8 harboring luciferase reporter gene incubated for 72 hrs by Steady-Glo luminescence assay,F,COC(=O)c1c(NCCCNc2ccnc3cc(Cl)ccc23)noc1-c1ccc([N+](=O)[O-])cc1,CHEMBL4699419,CHEMBL4741529,5.47,=,=,IC50,nM,3255.0,CHEMBL367,IC50,uM,3.37,L_donovani,Leishmania donovani,ChEMBL,COC(=O)c1c(NCCCNc2ccnc3cc(Cl)ccc23)noc1-c1ccc([N+](=O)[O-])cc1,5.4874490070957895,Active,c1ccc(-c2cc(NCCCNc3ccnc4ccccc34)no2)cc1
CHEMBL1863510,"DNDI: Inhibition of Chagas Disease parasite Trypanosoma cruzi (Tulahuen LacZ, Clone C4), in vitro.",F,O=C(c1ccccc1)N1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1,CHEMBL1862790,CHEMBL1863166,7.16,=,=,IC50,nM,70.0,CHEMBL368,IC50,uM,0.07,T_cruzi,Trypanosoma cruzi,ChEMBL,O=C(c1ccccc1)N1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1,7.154901959985743,Active,O=C(c1ccccc1)N1CCN(C(c2ccccc2)c2cccnc2)CC1
CHEMBL2422957,Antileishmanial activity against amastigotes of Leishmania donovani MHOM/SD/62/IS-CL2D,F,N=C(N)c1ccc(COc2c(Br)cc(C(=N)N)cc2Br)cc1,CHEMBL2417357,CHEMBL2418019,5.39,=,=,IC50,nM,4090.0,CHEMBL367,IC50,uM,4.09,L_donovani,Leishmania donovani,ChEMBL,N=C(N)c1ccc(COc2c(Br)cc(C(=N)N)cc2Br)cc1,5.388276691992658,Active,c1ccc(COc2ccccc2)cc1
CHEMBL4682787,Antitrypanosomal activity against bloodstream form of Trypanosoma cruzi Y trypomastigotes infected in African green monkey Vero cells assessed as increase in parasite lysis measured after 24 hrs by Neubauer chamber method,F,Cn1cnc([N+](=O)[O-])c1-n1cc(C2CC2)nn1,CHEMBL4680133,CHEMBL4750344,5.27,=,=,IC50,nM,5400.0,CHEMBL368,IC50,uM,5.4,T_cruzi,Trypanosoma cruzi,ChEMBL,Cn1cnc([N+](=O)[O-])c1-n1cc(C2CC2)nn1,5.267606240177032,Active,c1ncc(-n2cc(C3CC3)nn2)[nH]1
CHEMBL3107754,Antitrypanosomal activity against Trypanosoma cruzi Tulahuen 6 amastigotes infected in rat L6 cells after 96 hrs by colorimetric method,F,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccccn3)CC2)cc1,CHEMBL3102812,CHEMBL3104474,7.62,=,=,IC50,nM,24.0,CHEMBL368,IC50,nM,24.0,T_cruzi,Trypanosoma cruzi,ChEMBL,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccccn3)CC2)cc1,7.619788758288394,Active,c1ccc(N(c2cccnc2)C2CCN(c3ccccn3)CC2)cc1
CHEMBL3815918,Antileishmanial activity against Leishmania donovani LV82 promastigotes expressing red fluorescent protein after 72 hrs by flow cytometric analysis,F,CC(C)c1cc2c(cc1O)[C@@]1(C)CCCC(C)(C)[C@@H]1[C@@H](O)C2=O,CHEMBL3813634,CHEMBL3814903,4.61,=,=,IC50,nM,24600.0,CHEMBL367,IC50,uM,24.6,L_donovani,Leishmania donovani,ChEMBL,CC(C)c1cc2c(cc1O)[C@@]1(C)CCCC(C)(C)[C@@H]1[C@@H](O)C2=O,4.609064892896621,Inactive,O=C1C[C@H]2CCCCC2c2ccccc21
CHEMBL3635764,Antileishmanial activity against Leishmania amazonensis MHOM/BR/77/LTB0016 assessed as inhibition of parasite growth incubated for 72 hrs by MTT assay,F,NC(=S)N/N=C/c1cc2c(cc1Cl)OCO2,CHEMBL3632522,CHEMBL3633877,,=,=,IC50,nM,243900.0,CHEMBL612877,IC50,uM,243.9,L_amazonensis,Leishmania amazonensis,ChEMBL,NC(=S)N/N=C/c1cc2c(cc1Cl)OCO2,3.6127881996862694,Inactive,c1ccc2c(c1)OCO2
CHEMBL3137484,DNDI: Chagas in Vitro,F,FC(F)(F)c1ccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,CHEMBL3137440,CHEMBL3137448,7.48,=,=,IC50,nM,33.0,CHEMBL368,IC50,uM,0.033,T_cruzi,Trypanosoma cruzi,ChEMBL,FC(F)(F)c1ccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,7.481486060122112,Active,c1ccc(CN2CCC(N(c3ccccc3)c3cccnc3)CC2)cc1
CHEMBL5330071,Antileishmanial activity against Leishmania donovani MHOM/IN/95/9515 promastigotes assessed as inhibition of parasite growth incubated for 48 hrs by resazurin staining based analysis,F,O=[N+]([O-])c1ccc(/C=N/N=C/c2ccc(O)cc2)o1,CHEMBL5329184,CHEMBL5419390,5.99,=,=,IC50,nM,1860.0,CHEMBL367,IC50,uM,1.02,L_donovani,Leishmania donovani,ChEMBL,O=[N+]([O-])c1ccc(/C=N/N=C/c2ccc(O)cc2)o1,5.730487055782084,Active,C(=N\N=C\c1ccco1)/c1ccccc1
CHEMBL3806443,Antitrypanosomal activity against amastigote stage of Trypanosoma cruzi Tulahuen C4 infected in rat L6 cells assessed as inhibition of parasite growth using CPRG/Nonidet as substrate after 96 hrs by beta-galactosidase reporter gene assay,F,O=C(CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1)Nc1ncc([N+](=O)[O-])s1,CHEMBL3804781,CHEMBL3805748,6.24,=,=,IC50,nM,571.0,CHEMBL368,IC50,uM,0.571,T_cruzi,Trypanosoma cruzi,ChEMBL,O=C(CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1)Nc1ncc([N+](=O)[O-])s1,6.243363891754152,Active,O=C(CN1CCN(C(c2ccccc2)c2ccccc2)CC1)Nc1nccs1
CHEMBL3054149,Antileishmanial activity against Leishmania donovani promastigotes after 72 hr by alamar blue assay,F,CCOC(=O)CN(CCc1ccc(Br)cc1)Cc1ccc(OC)c(O)c1,CHEMBL3046338,CHEMBL2261983,4.58,=,=,EC50,nM,26050.0,CHEMBL367,EC50,uM,26.05,L_donovani,Leishmania donovani,ChEMBL,CCOC(=O)CN(CCc1ccc(Br)cc1)Cc1ccc(OC)c(O)c1,4.584192272364457,Inactive,c1ccc(CCNCc2ccccc2)cc1
CHEMBL1863510,"DNDI: Inhibition of Chagas Disease parasite Trypanosoma cruzi (Tulahuen LacZ, Clone C4), in vitro.",F,OC(c1ccc(Cl)cc1)(c1ccc(C(F)(F)F)cc1)c1cccnc1,CHEMBL1862790,CHEMBL1863096,8.09,=,=,IC50,nM,8.1,CHEMBL368,IC50,uM,0.0082,T_cruzi,Trypanosoma cruzi,ChEMBL,OC(c1ccc(Cl)cc1)(c1ccc(C(F)(F)F)cc1)c1cccnc1,8.09151498112135,Active,c1ccc(C(c2ccccc2)c2cccnc2)cc1
CHEMBL4649942,Leishmania intramacrophage assay,F,Cc1nc2c(c(NCc3ccc(-c4ccccn4)s3)n1)CCNCC2,CHEMBL3988442,CHEMBL3476046,4.75,=,=,IC50,nM,15043.295,CHEMBL367,pIC50,,4.74824526918496,L_donovani,Leishmania donovani,ChEMBL,Cc1nc2c(c(NCc3ccc(-c4ccccn4)s3)n1)CCNCC2,4.822657027867566,Inactive,c1ccc(-c2ccc(CNc3ncnc4c3CCNCC4)s2)nc1
CHEMBL1863510,"DNDI: Inhibition of Chagas Disease parasite Trypanosoma cruzi (Tulahuen LacZ, Clone C4), in vitro.",F,Clc1ccc(C(c2cccnc2)c2ccccc2Cl)cc1,CHEMBL1862790,CHEMBL1863172,6.64,=,=,IC50,nM,230.0,CHEMBL368,IC50,uM,0.23,T_cruzi,Trypanosoma cruzi,ChEMBL,Clc1ccc(C(c2cccnc2)c2ccccc2Cl)cc1,6.638272163982407,Active,c1ccc(C(c2ccccc2)c2cccnc2)cc1
CHEMBL896572,Inhibition of Leishmania donovani,F,CCOC(=O)N1[C@@H]2C=C[C@@](OC)(C(=O)c3c2cc(OC)c(OC)c3OCc2ccccc2F)N1C(=O)OCC,CHEMBL1149540,CHEMBL392131,5.07,=,=,IC50,nM,8600.0,CHEMBL367,IC50,uM,8.6,L_donovani,Leishmania donovani,ChEMBL,CCOC(=O)N1[C@@H]2C=C[C@@](OC)(C(=O)c3c2cc(OC)c(OC)c3OCc2ccccc2F)N1C(=O)OCC,5.0655015487564325,Active,O=C1c2c(OCc3ccccc3)cccc2[C@H]2C=CC1NN2
CHEMBL919180,Antileishmanial activity against Leishmania infantum clone MCAN/GR/82/LEM497 promastigotes by MTT assay after 1 to 2 days,F,CCC/C=C/c1nc2cc(OC)ccc2n2cccc12,CHEMBL1144505,CHEMBL225145,6.0,=,=,IC50,nM,1000.0,CHEMBL612848,IC50,uM,1.0,L_infantum,Leishmania infantum,ChEMBL,CCC/C=C/c1nc2cc(OC)ccc2n2cccc12,6.0,Active,c1ccc2c(c1)ncc1cccn12
CHEMBL1212085,Antitrypanosomal activity against Trypanosoma cruzi Tulahuen 2 epimastigotes,F,N#Cc1c(-c2ccc(Cl)cc2)[n+]([O-])c2ccc(C(F)(F)F)cc2[n+]1[O-],CHEMBL1208769,CHEMBL523962,5.04,=,=,IC50,nM,9200.0,CHEMBL368,IC50,uM,9.2,T_cruzi,Trypanosoma cruzi,ChEMBL,N#Cc1c(-c2ccc(Cl)cc2)[n+]([O-])c2ccc(C(F)(F)F)cc2[n+]1[O-],5.036212172654444,Active,c1ccc(-c2c[nH+]c3ccccc3[nH+]2)cc1
CHEMBL1924398,Antitrypanosomal activity against trypomastigote form of Trypanosoma cruzi Tulahuen expressing beta-galactosidase infected in mouse NIH/3T3 cells assessed as inhibition of parasite replication after 4 days by betagalactosidase-based luminescence assay,F,Cn1cc(CN2CCCC(C(=O)c3ccc(C(C)(C)C)cc3)C2)cn1,CHEMBL1921698,CHEMBL1794238,5.79,=,=,IC50,nM,1630.0,CHEMBL368,IC50,uM,1.63,T_cruzi,Trypanosoma cruzi,ChEMBL,Cn1cc(CN2CCCC(C(=O)c3ccc(C(C)(C)C)cc3)C2)cn1,5.787812395596042,Active,O=C(c1ccccc1)C1CCCN(Cc2cn[nH]c2)C1
CHEMBL4822985,Trypanocidal activity against Trypanosoma cruzi Y strain bloodstream trypomastigotes isolated from infected in Albino Swiss mouse assessed as lysis of parasite in presence of 5 % mouse blood incubated for 24 hrs by Neubauer chamber method,F,O=C1C=C(c2ccccc2F)C(=O)c2ccccc21,CHEMBL4819141,CHEMBL4849956,,=,=,IC50,nM,157200.0,CHEMBL368,IC50,uM,157.2,T_cruzi,Trypanosoma cruzi,ChEMBL,O=C1C=C(c2ccccc2F)C(=O)c2ccccc21,3.803547458296611,Inactive,O=C1C=C(c2ccccc2)C(=O)c2ccccc21
CHEMBL2028076,MMV: Inhibition of Leishmania infantum (MHOM/MA/BE/67) in vitro.,F,CCC(C)NCC(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,CHEMBL2028040,CHEMBL529640,4.8,=,=,IC50,nM,16000.0,CHEMBL612848,IC50,uM,16.0,L_infantum,Leishmania infantum,ChEMBL,CCC(C)NCC(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,4.795880017344075,Inactive,c1ccc(Cc2ccccc2)cc1
CHEMBL1863510,"DNDI: Inhibition of Chagas Disease parasite Trypanosoma cruzi (Tulahuen LacZ, Clone C4), in vitro.",F,CC(C)(C)C(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cncs2)CC1,CHEMBL1862790,CHEMBL1863500,7.47,=,=,IC50,nM,34.0,CHEMBL368,IC50,uM,0.034,T_cruzi,Trypanosoma cruzi,ChEMBL,CC(C)(C)C(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cncs2)CC1,7.468521082957745,Active,c1ccc(C(NC2CCNCC2)c2cncs2)cc1
CHEMBL2189092,Antitrypanosomal activity against trypomastigotes of Trypanosoma cruzi Y infected in LLC-MK2 cells assessed as parasite motility after 24 hrs,F,C/C(COc1ccccc1)=N\Nc1nc(-c2ccccn2)cs1,CHEMBL2176891,CHEMBL2180350,4.46,=,=,IC50,nM,23300.0,CHEMBL368,IC50,uM,34.8,T_cruzi,Trypanosoma cruzi,ChEMBL,C/C(COc1ccccc1)=N\Nc1nc(-c2ccccn2)cs1,4.632644078973981,Inactive,C(COc1ccccc1)=NNc1nc(-c2ccccn2)cs1
CHEMBL4141690,Antileishmanial activity against Leishmania donovani MHOM/IN/90/GE1F8R promastigotes after 72 hrs by Alamarblue assay,F,CN(C)CCNc1ccc2cccc3c2c1C(=O)C=C3,CHEMBL4138159,CHEMBL4175815,5.55,=,=,IC50,nM,2800.0,CHEMBL367,IC50,uM,2.8,L_donovani,Leishmania donovani,ChEMBL,CN(C)CCNc1ccc2cccc3c2c1C(=O)C=C3,5.552841968657781,Active,O=C1C=Cc2cccc3cccc1c23
CHEMBL4310802,Anti-parasitic activity against promastigote stage of Leishmania amazonensis WHOM/00 LTB 0016 after 96 hrs,F,NC(=S)N/N=C(/COc1ccccc1)c1ccccc1,CHEMBL4308877,CHEMBL4538526,5.22,=,=,IC50,nM,19500.0,CHEMBL612877,IC50,uM,6.0,L_amazonensis,Leishmania amazonensis,ChEMBL,NC(=S)N/N=C(/COc1ccccc1)c1ccccc1,4.709965388637482,Inactive,N=C(COc1ccccc1)c1ccccc1
CHEMBL815448,Inhibitory concentration against Trypanosoma cruzi (epimastigotes),F,OC(COc1ccc(Oc2ccccc2)cc1)COC1CCCCO1,CHEMBL1130423,CHEMBL75427,,=,=,IC50,nM,142000.0,CHEMBL368,IC50,uM,142.0,T_cruzi,Trypanosoma cruzi,ChEMBL,OC(COc1ccc(Oc2ccccc2)cc1)COC1CCCCO1,3.8477116556169433,Inactive,c1ccc(Oc2ccc(OCCCOC3CCCCO3)cc2)cc1
CHEMBL3123060,Antitrypanosomal activity against Trypanosoma cruzi Dm28c epimastigotes assessed as inhibition of parasite proliferation after 5 days by hemocytometer analysis,F,C/C(=N\NC(N)=S)C(C)Oc1cccc(-c2ccccc2)c1,CHEMBL3120049,CHEMBL3121907,5.66,=,=,IC50,nM,2200.0,CHEMBL368,IC50,uM,2.2,T_cruzi,Trypanosoma cruzi,ChEMBL,C/C(=N\NC(N)=S)C(C)Oc1cccc(-c2ccccc2)c1,5.657577319177793,Active,c1ccc(-c2ccccc2)cc1
CHEMBL1863510,"DNDI: Inhibition of Chagas Disease parasite Trypanosoma cruzi (Tulahuen LacZ, Clone C4), in vitro.",F,O=S(=O)(C1CCCCC1)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1,CHEMBL1862790,CHEMBL1863141,6.24,=,=,IC50,nM,570.0,CHEMBL368,IC50,uM,0.57,T_cruzi,Trypanosoma cruzi,ChEMBL,O=S(=O)(C1CCCCC1)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1,6.2441251443275085,Active,O=S(=O)(C1CCCCC1)N1CCC(NC(c2ccccc2)c2cnccn2)CC1
CHEMBL712541,The in vitro leishmanicidal activity by measuring the 3H thymidine incorporation in promastigotes of Leishmania donovani,F,Nc1ccc(S(=O)(=O)Nc2nc3ccccc3[nH]2)cc1,CHEMBL1129912,CHEMBL11886,4.98,=,=,IC50,nM,10500.0,CHEMBL367,IC50,uM,10.5,L_donovani,Leishmania donovani,ChEMBL,Nc1ccc(S(=O)(=O)Nc2nc3ccccc3[nH]2)cc1,4.978810700930062,Inactive,O=S(=O)(Nc1nc2ccccc2[nH]1)c1ccccc1
CHEMBL711872,Antileishmanial activity of compound against leishmania donovani was determined in luciferase assay,F,CC[C@@]12CC[C@H]3[C@H](C)CC[C@H]4CC(=O)O[C@H](O1)[C@]43OO2,CHEMBL1145996,CHEMBL318450,,=,=,IC50,nM,177050.0,CHEMBL367,IC50,uM,177.1,L_donovani,Leishmania donovani,ChEMBL,CC[C@@]12CC[C@H]3[C@H](C)CC[C@H]4CC(=O)O[C@H](O1)[C@]43OO2,3.75190406890587,Inactive,O=C1C[C@@H]2CCC[C@@H]3CCC4OO[C@]32[C@H](O1)O4
CHEMBL3392937,"DNDI: Chagas in Vitro, 96 hour",F,CC1CS(=O)(=O)CCC1/N=N/c1ccc([N+](=O)[O-])o1,CHEMBL3392926,CHEMBL3392934,6.72,=,=,IC50,nM,190.0,CHEMBL368,IC50,uM,0.19,T_cruzi,Trypanosoma cruzi,ChEMBL,CC1CS(=O)(=O)CCC1/N=N/c1ccc([N+](=O)[O-])o1,6.721246399047171,Active,O=S1(=O)CCC(/N=N/c2ccco2)CC1
CHEMBL706169,Inhibition of L. donovani (Amastigotes) strain MHOM/ET/67/L82 maintained in female golden hamsters,F,NCCCC(O)(P(=O)(O)O)P(=O)(O)O,CHEMBL1134372,CHEMBL870,4.08,=,=,IC50,nM,82500.0,CHEMBL367,IC50,uM,82.5,L_donovani,Leishmania donovani,ChEMBL,NCCCC(O)(P(=O)(O)O)P(=O)(O)O,4.0835460514500745,Inactive,
CHEMBL4155544,Antileishmanial activity against axenic amastigote stage of Leishmania infantum MHOM/MA/67/ITMAP-263 assessed as inhibition of parasite metabolic activity after 48 hrs by luciferase reporter assay,F,CSc1ccc(OCc2ncc([N+](=O)[O-])n2C)cc1,CHEMBL4152289,CHEMBL1631694,5.47,=,=,IC50,nM,3400.0,CHEMBL612848,IC50,uM,3.4,L_infantum,Leishmania infantum,ChEMBL,CSc1ccc(OCc2ncc([N+](=O)[O-])n2C)cc1,5.468521082957745,Active,c1ccc(OCc2ncc[nH]2)cc1
CHEMBL3241193,Antitrypanosomal activity against trypomastigote forms of Trypanosoma cruzi Tulahuen C4,F,CCC(=O)N[C@@H]1C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@H](C)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)O[C@@H]1C,CHEMBL3232714,CHEMBL3235697,4.0,=,=,IC50,nM,98940.0,CHEMBL368,IC50,uM,98.94,T_cruzi,Trypanosoma cruzi,ChEMBL,CCC(=O)N[C@@H]1C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@H](C)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)O[C@@H]1C,4.004628093971838,Inactive,O=C1CCOC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@@H](Cc2ccccc2)N1
CHEMBL3116978,Leishmanicidal activity against axenic amastigote stage of Leishmania infantum after 24 hrs by propidium iodide staining-based flow cytometric analysis,F,O=[N+]([O-])c1ccc(S(=O)(=O)Nc2ccc([Se][Se]c3ccc(NS(=O)(=O)c4ccc([N+](=O)[O-])cc4)cc3)cc2)cc1,CHEMBL3112415,CHEMBL3113803,5.43,=,=,IC50,nM,3740.0,CHEMBL612848,IC50,uM,3.74,L_infantum,Leishmania infantum,ChEMBL,O=[N+]([O-])c1ccc(S(=O)(=O)Nc2ccc([Se][Se]c3ccc(NS(=O)(=O)c4ccc([N+](=O)[O-])cc4)cc3)cc2)cc1,5.42712839779952,Active,O=S(=O)(Nc1ccc([Se][Se]c2ccc(NS(=O)(=O)c3ccccc3)cc2)cc1)c1ccccc1
CHEMBL2028073,MMV: Inhibition of Trypanosoma cruzi (Tulahuen C4 LacZ) (Chagas in vitro).,F,COc1ccc(-c2cn3c(C(=O)Nc4ccccc4Cl)c(-c4ccccc4)c4c3n2CCCC4)cc1,CHEMBL2028040,CHEMBL548338,4.82,=,=,IC50,nM,14997.67,CHEMBL368,IC50,uM,14.997672080993652,T_cruzi,Trypanosoma cruzi,ChEMBL,COc1ccc(-c2cn3c(C(=O)Nc4ccccc4Cl)c(-c4ccccc4)c4c3n2CCCC4)cc1,4.823976206593809,Inactive,O=C(Nc1ccccc1)c1c(-c2ccccc2)c2c3n(c(-c4ccccc4)cn13)CCCC2
CHEMBL1924915,Antitrypanosomal activity against blood stream form of Trypanosoma cruzi Tulahuen C4 infected in rat L6 cells after 72 hrs by alamar blue assay,F,Cc1cc(NCCCCn2ccnc2[N+](=O)[O-])nc(N)n1.Cl,CHEMBL1921780,CHEMBL1922436,4.38,=,=,IC50,nM,41820.0,CHEMBL368,IC50,uM,41.82,T_cruzi,Trypanosoma cruzi,ChEMBL,Cc1cc(NCCCCn2ccnc2[N+](=O)[O-])nc(N)n1,4.378615971518347,Inactive,c1cc(NCCCCn2ccnc2)ncn1
CHEMBL3431452,"GSK_TCAKS: pIC50 Leishmania donovani Imaging: Amastigotes/Macrophages. Assay plates (384-well) were prepared by adding 250nL of compound to each well. For single shot assay, the final compound concentration was 5 uM. For potency determinations, eleven-point one in three dilution curves were generated with a top concentration of 50 uM. Two exposure images were taken for each well using 405 nm and 488 nm laser excitation. Automated image analysis was performed with a script developed on Acapella High Content Imaging and Analysis Software (PerkinElmer). Output: Average number of amastigotes per macrophage cell were reported for each well.",F,O=S(=O)(NCC(c1cccnc1)N1CCN(c2ccccc2F)CC1)c1ccc(F)cc1,CHEMBL3430912,CHEMBL592827,5.4,=,=,IC50,nM,3981.07,CHEMBL367,pIC50,,5.4,L_donovani,Leishmania donovani,ChEMBL,O=S(=O)(NCC(c1cccnc1)N1CCN(c2ccccc2F)CC1)c1ccc(F)cc1,5.40000018605658,Active,O=S(=O)(NCC(c1cccnc1)N1CCN(c2ccccc2)CC1)c1ccccc1
CHEMBL3806445,Antileishmanial activity against axenic amastigote stage of Leishmania donovani MHOM/ET/67/L82 assessed as inhibition of parasite growth after 72 hrs by Alamar blue assay,F,O=C(CN1CCN(c2ccc(Cl)c(Cl)c2)CC1)Nc1ncc([N+](=O)[O-])s1,CHEMBL3804781,CHEMBL3804937,5.12,=,=,IC50,nM,7550.0,CHEMBL367,IC50,uM,7.55,L_donovani,Leishmania donovani,ChEMBL,O=C(CN1CCN(c2ccc(Cl)c(Cl)c2)CC1)Nc1ncc([N+](=O)[O-])s1,5.1220530483708115,Active,O=C(CN1CCN(c2ccccc2)CC1)Nc1nccs1
